Invoice ID,Branch,CustomerID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Longitude,Latitude
756-93-1854,C,C1430,Naypyitaw,Normal,Female,Sports and travel,83.35,2,8.335,166.7,25-12-2019,14:05,Credit card,166.7,4.761904762,0,9.975,96.0785,19.7633
243-55-8457,A,C1843,Yangon,Normal,Female,Sports and travel,74.44,10,37.22,744.4,07-10-2019,11:40,Ewallet,744.4,4.761904762,0,5.1,96.1735,16.8409
458-10-8612,C,C1301,Naypyitaw,Normal,Male,Sports and travel,64.08,8,25.632,512.64,04-07-2019,12:27,Ewallet,448.56,4.761904762,64.08,7.98,96.0785,19.7633
501-61-1753,B,C1285,Mandalay,Normal,Female,Sports and travel,63.15,8,25.26,505.2,20-02-2019,20:24,Ewallet,378.9,4.761904762,126.3,10,96.0891,21.9588
235-06-8510,C,C1383,Naypyitaw,Normal,Male,Sports and travel,85.72,4,17.144,342.88,25-04-2019,20:59,Ewallet,257.16,4.761904762,85.72,5.355,96.0785,19.7633
433-08-7822,C,C1351,Naypyitaw,Normal,Female,Sports and travel,78.89,8,31.556,631.12,09-11-2019,19:48,Ewallet,552.23,4.761904762,78.89,7.875,96.0785,19.7633
361-85-2571,A,C1637,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,447.4,17-03-2019,10:18,Cash,447.4,4.761904762,0,7.4,96.1735,16.8409
131-70-8179,A,C1665,Yangon,Normal,Female,Sports and travel,92.09,3,13.8135,276.27,16-09-2019,16:27,Cash,276.27,4.761904762,0,4.2,96.1735,16.8409
500-02-2261,C,C1457,Naypyitaw,Normal,Female,Sports and travel,57.29,7,20.0515,401.03,02-02-2019,17:04,Ewallet,343.74,4.761904762,57.29,6.195,96.0785,19.7633
720-72-2436,A,C1686,Yangon,Normal,Male,Sports and travel,66.52,4,13.304,266.08,01-04-2019,18:14,Ewallet,266.08,4.761904762,0,6.9,96.1735,16.8409
702-83-5291,C,C1413,Naypyitaw,Normal,Male,Sports and travel,99.82,11,54.901,1098.02,14-08-2019,10:43,Cash,898.38,4.761904762,199.64,6.93,96.0785,19.7633
809-69-9497,A,C1738,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,456.8,19-08-2019,19:30,Ewallet,456.8,4.761904762,0,5.7,96.1735,16.8409
449-16-6770,A,C1633,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,253.95,04-06-2019,14:53,Credit card,253.95,4.761904762,0,5.3,96.1735,16.8409
333-23-2632,A,C1756,Yangon,Normal,Male,Health and beauty,10.08,7,3.528,70.56,18-11-2019,20:14,Cash,70.56,4.761904762,0,4.2,96.1735,16.8409
489-82-1237,A,C1701,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,657.16,11-01-2019,11:51,Credit card,657.16,4.761904762,0,7.3,96.1735,16.8409
859-97-6048,C,C1311,Naypyitaw,Normal,Male,Electronic accessories,84.25,2,8.425,168.5,29-03-2019,14:13,Credit card,168.5,4.761904762,0,5.565,96.0785,19.7633
676-10-2200,B,C1289,Mandalay,Normal,Male,Fashion accessories,53.78,1,2.689,53.78,25-02-2019,20:13,Ewallet,53.78,4.761904762,0,5.64,96.0891,21.9588
373-88-1424,C,C1458,Naypyitaw,Normal,Male,Home and lifestyle,35.81,6,10.743,214.86,20-06-2019,18:44,Ewallet,179.05,4.761904762,35.81,8.295,96.0785,19.7633
365-16-4334,B,C1265,Mandalay,Normal,Female,Food and beverages,26.43,11,14.5365,290.73,26-02-2019,14:26,Ewallet,211.44,4.761904762,79.29,10,96.0891,21.9588
503-21-4385,B,C1260,Mandalay,Normal,Male,Health and beauty,39.91,4,7.982,159.64,04-10-2019,12:40,Ewallet,119.73,4.761904762,39.91,10,96.0891,21.9588
305-89-2768,B,C1267,Mandalay,Member,Female,Home and lifestyle,21.9,6,6.57,131.4,05-11-2019,18:43,Ewallet,65.7,4.761904762,65.7,5.64,96.0891,21.9588
574-80-1489,B,C1280,Mandalay,Member,Female,Food and beverages,62.85,8,25.14,502.8,03-06-2019,13:22,Ewallet,251.4,4.761904762,251.4,10,96.0891,21.9588
784-08-0310,C,C1356,Naypyitaw,Member,Female,Food and beverages,21.04,7,7.364,147.28,26-03-2019,13:58,Cash,84.16,4.761904762,63.12,7.98,96.0785,19.7633
200-40-6154,B,C1208,Mandalay,Member,Male,Home and lifestyle,65.91,11,36.2505,725.01,03-03-2019,11:45,Cash,395.46,4.761904762,329.55,6.84,96.0891,21.9588
846-10-0341,A,C1632,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,297.99,07-06-2019,11:51,Cash,297.99,4.761904762,0,6.8,96.1735,16.8409
577-34-7579,C,C1407,Naypyitaw,Member,Male,Food and beverages,50.49,15,37.8675,757.35,19-11-2019,17:16,Cash,454.41,4.761904762,302.94,5.67,96.0785,19.7633
430-02-3888,B,C1296,Mandalay,Normal,Male,Electronic accessories,46.02,8,18.408,368.16,20-08-2019,15:55,Cash,276.12,4.761904762,92.04,8.52,96.0891,21.9588
867-47-1948,C,C1448,Naypyitaw,Normal,Female,Home and lifestyle,15.8,12,9.48,189.6,21-02-2019,12:07,Cash,158,4.761904762,31.6,8.19,96.0785,19.7633
384-59-6655,A,C1892,Yangon,Member,Female,Food and beverages,98.66,13,64.129,1282.58,27-07-2019,15:07,Cash,887.94,4.761904762,394.64,8.4,96.1735,16.8409
256-58-3609,C,C1447,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,91.98,09-07-2019,15:29,Cash,91.98,4.761904762,0,10,96.0785,19.7633
324-92-3863,A,C1705,Yangon,Member,Male,Electronic accessories,20.89,3,3.1335,62.67,28-05-2019,18:45,Cash,41.78,4.761904762,20.89,9.8,96.1735,16.8409
593-08-5916,A,C1800,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,15.5,02-07-2019,15:23,Credit card,15.5,4.761904762,0,7.4,96.1735,16.8409
364-34-2972,C,C1319,Naypyitaw,Member,Male,Electronic accessories,96.82,6,29.046,580.92,19-02-2019,20:37,Cash,290.46,4.761904762,290.46,7.035,96.0785,19.7633
794-42-3736,B,C1293,Mandalay,Normal,Male,Food and beverages,33.33,3,4.9995,99.99,17-02-2019,14:41,Credit card,66.66,4.761904762,33.33,7.68,96.0891,21.9588
172-42-8274,B,C1227,Mandalay,Normal,Female,Fashion accessories,38.27,3,5.7405,114.81,02-01-2019,18:18,Credit card,76.54,4.761904762,38.27,6.96,96.0891,21.9588
558-60-5016,A,C1757,Yangon,Normal,Female,Fashion accessories,33.3,9,14.985,299.7,06-06-2019,15:27,Ewallet,299.7,4.761904762,0,7.2,96.1735,16.8409
195-06-0432,A,C1666,Yangon,Member,Male,Fashion accessories,81.01,4,16.202,324.04,08-03-2019,12:55,Credit card,243.03,4.761904762,81.01,9.3,96.1735,16.8409
605-03-2706,A,C1705,Yangon,Normal,Female,Fashion accessories,15.8,3,2.37,47.4,19-09-2019,18:02,Cash,47.4,4.761904762,0,9.5,96.1735,16.8409
214-30-2776,B,C1299,Mandalay,Member,Female,Fashion accessories,34.49,10,17.245,344.9,10-12-2019,19:44,Credit card,172.45,4.761904762,172.45,10,96.0891,21.9588
746-04-1077,B,C1257,Mandalay,Member,Female,Food and beverages,84.63,20,84.63,1692.6,10-03-2019,11:36,Credit card,846.3,4.761904762,846.3,10,96.0891,21.9588
448-34-8700,B,C1261,Mandalay,Member,Male,Home and lifestyle,36.91,14,25.837,516.74,09-07-2019,13:51,Ewallet,258.37,4.761904762,258.37,8.04,96.0891,21.9588
452-04-8808,B,C1266,Mandalay,Normal,Male,Electronic accessories,87.08,10,43.54,870.8,19-04-2019,15:17,Cash,609.56,4.761904762,261.24,6.6,96.0891,21.9588
531-56-4728,A,C1683,Yangon,Normal,Male,Sports and travel,80.08,3,12.012,240.24,01-04-2019,15:29,Cash,240.24,4.761904762,0,5.4,96.1735,16.8409
744-82-9138,C,C1404,Naypyitaw,Normal,Male,Sports and travel,86.13,2,8.613,172.26,24-07-2019,17:59,Cash,172.26,4.761904762,0,8.61,96.0785,19.7633
883-69-1285,B,C1272,Mandalay,Member,Male,Sports and travel,49.92,4,9.984,199.68,02-04-2019,11:55,Credit card,99.84,4.761904762,99.84,8.4,96.0891,21.9588
221-25-5073,A,C1830,Yangon,Normal,Female,Sports and travel,74.66,4,14.932,298.64,23-10-2019,10:39,Cash,298.64,4.761904762,0,8.5,96.1735,16.8409
518-71-6847,B,C1220,Mandalay,Member,Male,Sports and travel,26.6,11,14.63,292.6,11-11-2019,15:10,Ewallet,159.6,4.761904762,133,5.88,96.0891,21.9588
156-20-0370,B,C1261,Mandalay,Normal,Female,Sports and travel,25.45,1,1.2725,25.45,29-07-2019,18:10,Credit card,25.45,4.761904762,0,6.12,96.0891,21.9588
151-33-7434,B,C1295,Mandalay,Normal,Female,Sports and travel,67.77,1,3.3885,67.77,02-12-2019,20:43,Credit card,67.77,4.761904762,0,7.8,96.0891,21.9588
728-47-9078,C,C1401,Naypyitaw,Member,Male,Sports and travel,59.59,7,20.8565,417.13,10-05-2019,12:46,Cash,238.36,4.761904762,178.77,10,96.0785,19.7633
809-46-1866,A,C1768,Yangon,Normal,Male,Sports and travel,58.15,4,11.63,232.6,08-04-2019,17:44,Cash,232.6,4.761904762,0,8.4,96.1735,16.8409
139-32-4183,A,C1780,Yangon,Member,Female,Sports and travel,97.48,13,63.362,1267.24,16-04-2019,14:19,Ewallet,877.32,4.761904762,389.92,7.4,96.1735,16.8409
148-41-7930,C,C1316,Naypyitaw,Normal,Male,Health and beauty,99.96,8,39.984,799.68,20-10-2019,10:33,Cash,699.72,4.761904762,99.96,6.405,96.0785,19.7633
189-40-5216,C,C1346,Naypyitaw,Normal,Male,Electronic accessories,96.37,8,38.548,770.96,28-06-2019,11:40,Cash,674.59,4.761904762,96.37,6.3,96.0785,19.7633
374-38-5555,B,C1212,Mandalay,Normal,Female,Fashion accessories,63.71,7,22.2985,445.97,16-08-2019,19:30,Ewallet,318.55,4.761904762,127.42,10,96.0891,21.9588
764-44-8999,B,C1292,Mandalay,Normal,Female,Health and beauty,14.76,3,2.214,44.28,27-11-2019,14:42,Ewallet,29.52,4.761904762,14.76,5.16,96.0891,21.9588
552-44-5977,B,C1214,Mandalay,Member,Male,Health and beauty,62,15,46.5,930,05-07-2019,19:08,Credit card,496,4.761904762,434,7.44,96.0891,21.9588
267-62-7380,C,C1491,Naypyitaw,Member,Male,Fashion accessories,82.34,17,69.989,1399.78,01-02-2019,19:12,Ewallet,823.4,4.761904762,576.38,4.515,96.0785,19.7633
430-53-4718,B,C1233,Mandalay,Member,Male,Fashion accessories,75.37,15,56.5275,1130.55,21-12-2019,15:46,Credit card,602.96,4.761904762,527.59,10,96.0891,21.9588
886-18-2897,A,C1863,Yangon,Normal,Female,Fashion accessories,56.56,5,14.14,282.8,15-08-2019,19:06,Credit card,282.8,4.761904762,0,4.5,96.1735,16.8409
602-16-6955,B,C1200,Mandalay,Normal,Female,Fashion accessories,76.6,14,53.62,1072.4,28-10-2019,18:10,Ewallet,766,4.761904762,306.4,7.2,96.0891,21.9588
745-74-0715,A,C1612,Yangon,Normal,Male,Fashion accessories,58.03,2,5.803,116.06,16-02-2019,20:46,Ewallet,116.06,4.761904762,0,8.8,96.1735,16.8409
690-01-6631,B,C1234,Mandalay,Normal,Male,Fashion accessories,17.49,14,12.243,244.86,29-01-2019,18:35,Ewallet,174.9,4.761904762,69.96,7.92,96.0891,21.9588
652-49-6720,C,C1415,Naypyitaw,Member,Female,Fashion accessories,60.95,1,3.0475,60.95,16-09-2019,11:40,Ewallet,60.95,4.761904762,0,6.195,96.0785,19.7633
233-67-5758,C,C1451,Naypyitaw,Normal,Male,Fashion accessories,40.35,1,2.0175,40.35,02-10-2019,13:46,Ewallet,40.35,4.761904762,0,6.51,96.0785,19.7633
303-96-2227,B,C1204,Mandalay,Normal,Female,Fashion accessories,97.38,14,68.166,1363.32,29-12-2019,17:16,Ewallet,973.8,4.761904762,389.52,5.28,96.0891,21.9588
727-02-1313,A,C1678,Yangon,Member,Male,Fashion accessories,31.84,1,1.592,31.84,16-01-2019,13:22,Cash,31.84,4.761904762,0,7.7,96.1735,16.8409
347-56-2442,A,C1661,Yangon,Normal,Male,Fashion accessories,65.82,1,3.291,65.82,21-03-2019,15:33,Cash,65.82,4.761904762,0,4.1,96.1735,16.8409
849-09-3807,A,C1647,Yangon,Member,Female,Fashion accessories,88.34,10,44.17,883.4,11-10-2019,13:28,Cash,618.38,4.761904762,265.02,6.6,96.1735,16.8409
